#Sample	OTU	Abundance
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1008	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1248	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU88	5.7351
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU85	5.0161
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU83	5.0161
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU82	6.1434
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU161	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU80	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU769	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU789	4.2033
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU781	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU780	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU786	3.9008
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU948	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU942	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU633	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU752	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU753	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU630	5.1636
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU637	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU970	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU972	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU676	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU715	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU873	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU674	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU827	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1177	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU671	3.9008
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU820	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU72	5.8265
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU73	6.7215
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU71	5.6375
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU74	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU75	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU175	4.6662
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU177	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU170	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU171	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU173	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU779	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU194	4.6662
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU958	4.2033
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU957	4.6662
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU952	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1164	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU143	6.8138
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU945	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU49	5.0161
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU724	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU804	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU188	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU184	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU186	3.9008
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU122	5.5328
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU130	4.2033
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU131	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU133	5.6375
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU135	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU137	4.6662
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU801	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU66	4.2033
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU69	6.403
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU3469	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU3464	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1204	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1207	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1208	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1196	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1190	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1198	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU644	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU652	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU852	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU851	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU54	6.6229
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU56	5.9125
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU50	7.1685
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU59	7.203
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1364	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU3471	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1219	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1187	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU884	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU62	6.8578
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU65	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU144	5.0161
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU146	5.0161
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU148	4.8517
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU243	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU240	4.4532
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU43	5.9936
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU41	6.0704
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU40	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU44	4.6662
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU664	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU665	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU638	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU980	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU988	3.9008
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU776	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU859	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1197	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU6	5.8265
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU2	11.346
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU613	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU8	9.7567
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU33	7.641
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU623	4.4532
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU626	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU627	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU840	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU842	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU994	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU127	7.2367
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU165	4.2033
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU163	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU25	8.4198
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1000	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1001	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU136	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU612	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU618	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU879	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU67	6.571
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU605	4.2033
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU691	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU893	3.9008
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU953	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU791	3.9008
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU11	7.6156
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU14	9.0034
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU16	8.9331
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU120	5.5328
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU609	4.4532
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU168	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1243	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1246	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU620	3.9008
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU629	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU856	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU472	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU192	5.0161
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU698	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1066	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU191	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU679	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU928	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU926	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1289	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1280	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU966	4.4532
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1155	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU960	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1071	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU939	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1298	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU52	6.6731
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU1044	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU810	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU601	2.1649
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU237	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU233	3.5176
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU728	2.9943
LUNA.3.NULL.3	New.CleanUp.ReferenceOTU128	2.1649
007SAT.A5.2.NULL.18	130864	3.0165
007SAT.A5.2.NULL.18	4482374	8.1887
007SAT.A5.2.NULL.18	815453	9.0188
007SAT.A5.2.NULL.18	4373812	11.887
007SAT.A5.2.NULL.18	3505032	3.0165
007SAT.A5.2.NULL.18	813104	9.6094
007SAT.A5.2.NULL.18	544733	6.7466
007SAT.A5.2.NULL.18	236030	7.5345
007SAT.A5.2.NULL.18	1106797	13.097
007SAT.A5.2.NULL.18	4449887	3.9245
007SAT.A5.2.NULL.18	570520	3.0165
007SAT.A5.2.NULL.18	4362403	8.2572
007SAT.A5.2.NULL.18	4467747	3.9245
007SAT.A5.2.NULL.18	4333705	3.0165
007SAT.A5.2.NULL.18	114830	3.0165
007SAT.A5.2.NULL.18	151936	6.9256
007SAT.A5.2.NULL.18	4469401	6.0186
007SAT.A5.2.NULL.18	2036172	9.7468
007SAT.A5.2.NULL.18	568698	3.0165
007SAT.A5.2.NULL.18	1113193	3.9245
007SAT.A5.2.NULL.18	3862609	10.047
007SAT.A5.2.NULL.18	4136360	8.9584
007SAT.A5.2.NULL.18	4483596	8.3226
007SAT.A5.2.NULL.18	4387971	3.0165
007SAT.A5.2.NULL.18	779391	6.8389
007SAT.A5.2.NULL.18	263762	6.1684
007SAT.A5.2.NULL.18	2147801	3.0165
007SAT.A5.2.NULL.18	2660671	7.3586
007SAT.A5.2.NULL.18	128300	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU349	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1628	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU343	6.8389
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU344	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU415	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU423	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU267	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU222	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU223	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1451	4.8762
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU132	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU354	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU356	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1128	6.304
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1414	6.0186
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU583	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1334	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU362	6.304
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU10	7.1583
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU386	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1694	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU19	7.6408
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU526	5.1883
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU598	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU594	5.1883
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU595	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU113	6.0186
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU374	4.8762
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU505	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU504	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU94	8.7123
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU560	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU89	6.7466
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU87	5.4447
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1316	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU306	5.1883
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU304	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU301	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU412	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU414	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1708	4.8762
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU291	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1703	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1702	5.4447
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU70	4.8762
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU314	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU317	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU311	5.6624
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1626	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1627	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1624	5.1883
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU572	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1356	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1623	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1457	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1717	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU542	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU549	5.8514
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU61	6.5422
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU68	6.648
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU433	7.2949
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1682	8.8954
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1686	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU351	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1632	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU449	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1121	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1120	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU55	7.2949
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU57	8.1887
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1369	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1363	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU559	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU338	6.0186
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU333	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU125	7.9613
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU246	5.4447
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU245	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU249	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1519	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU457	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU456	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU458	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU397	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU4	5.6624
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU3	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1496	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1	12.086
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU488	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU431	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU489	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU473	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU39	7.1583
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU34	6.9256
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU35	8.1887
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU32	7.4196
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU31	7.9197
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1436	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU534	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1729	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU445	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU447	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU443	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU490	5.4447
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU509	4.8762
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU318	6.1684
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU494	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1566	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU498	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU162	5.4447
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU24	9.3982
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU21	11.051
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU23	9.9774
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU468	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1695	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1534	6.0186
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU293	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU295	6.5422
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU297	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU270	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU275	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU470	6.648
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU475	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU474	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU476	7.0848
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU467	5.6624
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU15	10.254
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU17	6.8389
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU460	5.8514
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU287	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU284	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU280	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1093	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU336	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1678	7.4196
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU216	5.1883
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU330	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1431	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU586	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1507	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU247	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU328	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU250	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1461	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU440	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU385	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU384	5.4447
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU380	5.4447
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1605	6.304
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1606	7.2949
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1608	7.0074
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU492	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1117	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU248	7.8768
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU398	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU390	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU482	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU483	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU486	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU487	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU154	5.1883
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU51	6.8389
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU269	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU230	3.9245
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU497	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU557	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1593	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1595	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU232	4.4775
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU231	3.0165
007SAT.A5.2.NULL.18	New.CleanUp.ReferenceOTU1449	3.0165
IGNIMBRITE.3.NULL.6	4378646	2.4876
IGNIMBRITE.3.NULL.6	4482374	2.4876
IGNIMBRITE.3.NULL.6	726955	3.3528
IGNIMBRITE.3.NULL.6	810363	4.2805
IGNIMBRITE.3.NULL.6	809392	9.3254
IGNIMBRITE.3.NULL.6	939546	3.3528
IGNIMBRITE.3.NULL.6	145053	5.9286
IGNIMBRITE.3.NULL.6	4332665	3.3528
IGNIMBRITE.3.NULL.6	1106203	6.3914
IGNIMBRITE.3.NULL.6	4458424	2.4876
IGNIMBRITE.3.NULL.6	4341734	5.6918
IGNIMBRITE.3.NULL.6	4325519	8.2963
IGNIMBRITE.3.NULL.6	203418	3.3528
IGNIMBRITE.3.NULL.6	926122	2.4876
IGNIMBRITE.3.NULL.6	446213	4.5875
IGNIMBRITE.3.NULL.6	1032653	6.2237
IGNIMBRITE.3.NULL.6	825937	5.0556
IGNIMBRITE.3.NULL.6	4329857	2.4876
IGNIMBRITE.3.NULL.6	190663	3.3528
IGNIMBRITE.3.NULL.6	1039041	4.8405
IGNIMBRITE.3.NULL.6	4371107	5.5571
IGNIMBRITE.3.NULL.6	1060474	3.3528
