OTU	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	taxonomy
New.CleanUp.ReferenceOTU979	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU2968	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
New.CleanUp.ReferenceOTU2964	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU2967	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__; g__; s__
New.CleanUp.ReferenceOTU382	1.49330786149615	0.499087606316975	0.804876144786768	0.620080008023092	0.535205113528595	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU617	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
New.CleanUp.ReferenceOTU616	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528594	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1406	1.49330786149615	-0.699879761894153	0.77528538556164	-0.902738236690917	0.366664837830843	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorhabdus; s__
New.CleanUp.ReferenceOTU2145	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2142	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU3893	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__FBP; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU590	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599649	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU1034	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Acaryochloridaceae; g__Acaryochloris; s__
New.CleanUp.ReferenceOTU2202	2.18252687449437	1.1190268560898	0.813921921170696	1.37485774370134	0.169175551958387	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU1950	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1951	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU3622	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1956	1.60817769699585	0.627116972670941	0.808895091780389	0.775276026574284	0.438176572175736	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU505	1.60817769699585	-0.869374963767178	0.76856416573712	-1.1311677053449	0.257984511782631	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU504	1.49330786149615	-0.701061766422311	0.771633530540356	-0.908542382718095	0.36359173205336	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU3307	1.49330786149615	0.498537097803333	0.807004707971608	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU3306	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
New.CleanUp.ReferenceOTU667	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Acaryochloridaceae; g__Acaryochloris; s__
New.CleanUp.ReferenceOTU2375	1.72304753249555	0.741617076928383	0.81422580106647	0.910824830111027	0.362387677370823	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2377	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
New.CleanUp.ReferenceOTU2371	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
New.CleanUp.ReferenceOTU1538	1.37843802599644	-0.505113204578129	0.783955458197452	-0.64431365238471	0.519372064405368	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU147	2.41226654549377	1.2478567029625	0.845577470990877	1.47574497402375	0.140012367611093	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
New.CleanUp.ReferenceOTU142	2.52713638099348	1.30136465674714	0.863171751131137	1.50765436315748	0.131643011382799	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU118	2.52713638099348	1.28662054311589	0.880385761225663	1.46142815999736	0.143897977381374	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU119	2.52713638099348	1.3235979611694	0.835579487140628	1.584047935043	0.113182811173399	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3239	1.72304753249555	0.743747105335549	0.808831472784673	0.919532845049848	0.357816934065218	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU3236	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Chloroflexi; c__TK10; o__; f__; g__; s__
New.CleanUp.ReferenceOTU3235	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU3234	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU3233	1.95278720349496	0.942637230172122	0.818864391173872	1.15115181504085	0.249669784449635	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU112	7.00705996548191	2.33596734389531	0.996323833105413	2.3445864349289	NA	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU93	2.06765703899466	1.02436573897876	0.832884758052391	1.22990093056106	0.218734205727404	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1163	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU3544	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU114	2.29739670999407	1.16368655670798	0.862285397400502	1.3495375895453	0.177164355030309	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU3158	1.49330786149615	0.499087606316975	0.804876144786768	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__; g__; s__
New.CleanUp.ReferenceOTU97	5.05427276198695	-2.60281552409026	0.90524047684519	-2.87527523422417	NA	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1325	1.49330786149615	-0.700650269836646	0.77290843452821	-0.906511351845097	0.364665259164568	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1322	1.60817769699585	0.627116972670941	0.808895091780389	0.775276026574284	0.438176572175736	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU685	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2793	1.60817769699585	0.628683717127394	0.804110826347388	0.781837150462383	0.434310284951993	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU707	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2798	1.83791736799526	0.84880586857947	0.811624995139492	1.04581040956432	0.295648574150648	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1083	1.60817769699585	0.628319598031421	0.805227815420285	0.780300414365929	0.435214068972005	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU560	1.49330786149615	-0.700650269836646	0.77290843452821	-0.906511351845097	0.364665259164568	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU569	1.60817769699585	-0.869873007338698	0.767304752245007	-1.13367342609777	0.256931560495297	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1008	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
New.CleanUp.ReferenceOTU1248	1.49330786149615	0.49938127175828	0.803736047828892	0.621324964964859	0.534385830958597	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU164	1.83791736799526	0.84880586857947	0.811624995139492	1.04581040956432	0.295648574150648	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU161	2.41226654549377	1.25371340845979	0.837728673799631	1.49656260752471	0.134507105850532	NA	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Acaryochloridaceae; g__Acaryochloris; s__
New.CleanUp.ReferenceOTU1310	1.37843802599644	-0.505113204578129	0.783955458197452	-0.64431365238471	0.519372064405368	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorhabdus; s__
New.CleanUp.ReferenceOTU1311	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU1316	2.18252687449437	-1.47227954794925	0.775010219148026	-1.89969049642692	0.057473748234394	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacteriaceae; NA
New.CleanUp.ReferenceOTU1317	1.95278720349496	-1.25547787202366	0.789563695269179	-1.59009067861921	0.111814366788723	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1315	1.37843802599644	-0.505113204578129	0.783955458197452	-0.64431365238471	0.519372064405368	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU1319	1.49330786149615	-0.699879761894153	0.77528538556164	-0.902738236690917	0.366664837830843	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium; s__
New.CleanUp.ReferenceOTU305	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599649	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorhabdus; s__
New.CleanUp.ReferenceOTU304	1.49330786149615	-0.700650269836646	0.77290843452821	-0.906511351845097	0.364665259164568	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU303	1.60817769699585	-0.869374963767178	0.76856416573712	-1.1311677053449	0.257984511782631	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Natronomonas; s__
New.CleanUp.ReferenceOTU301	1.95278720349496	-1.26855011913198	0.767452084687808	-1.65293722493179	0.0983436401511112	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU1797	1.60817769699585	0.628319598031421	0.805227815420285	0.780300414365929	0.435214068972005	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1795	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU769	1.72304753249555	0.743747105335549	0.808831472784673	0.919532845049848	0.357816934065218	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU514	2.52713638099348	-1.67818969693327	0.835718763720845	-2.00807947575752	0.0446348468861724	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU126	2.18252687449437	-1.46645194562124	0.783457804447836	-1.87176889080168	0.0612385839138789	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU789	2.29739670999407	1.1865181735107	0.830116728212224	1.42933895100035	0.152906835841583	NA	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
New.CleanUp.ReferenceOTU1778	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__
New.CleanUp.ReferenceOTU781	1.72304753249555	0.745378356589763	0.804650421904673	0.926338116899748	0.354270292938044	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU780	1.60817769699585	0.629152872662949	0.80266703163279	0.783827973329268	0.433141057506577	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU786	1.83791736799526	0.84980217833774	0.809420205227443	1.04988999885288	0.29376869027087	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU948	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528595	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU412	1.72304753249555	-1.01791574898616	0.766292056288075	-1.32836526313081	0.18405746918324	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU942	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
New.CleanUp.ReferenceOTU414	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599649	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU2971	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__TK17; o__; f__; g__; s__
New.CleanUp.ReferenceOTU2975	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
New.CleanUp.ReferenceOTU633	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1976	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU205	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
New.CleanUp.ReferenceOTU752	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; NA; NA; NA
New.CleanUp.ReferenceOTU753	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Ellin6537; f__; g__; s__
New.CleanUp.ReferenceOTU3320	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__
New.CleanUp.ReferenceOTU2159	1.60817769699585	0.627116972670941	0.808895091780389	0.775276026574284	0.438176572175736	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2151	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU2150	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2154	1.72304753249555	0.743747105335549	0.808831472784673	0.919532845049848	0.357816934065218	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2156	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU630	2.29739670999407	1.16368655670798	0.862285397400502	1.3495375895453	0.177164355030309	NA	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
New.CleanUp.ReferenceOTU1978	1.37843802599644	0.353554752305432	0.808942376472206	0.437058018702497	0.662069272064714	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
New.CleanUp.ReferenceOTU1708	1.95278720349496	-1.26581234553374	0.77217827434257	-1.63927474728741	0.101156052782874	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU1979	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU637	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
New.CleanUp.ReferenceOTU1948	2.18252687449437	1.10505338234799	0.836258989218651	1.32142481766383	0.18635975552343	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3849	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1942	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU970	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU972	1.60817769699585	0.628683717127394	0.804110826347388	0.781837150462383	0.434310284951993	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU676	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Acaryochloridaceae; g__Acaryochloris; s__
New.CleanUp.ReferenceOTU2308	1.60817769699585	0.629599479559388	0.801287802167309	0.785734511191184	0.432023040317365	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
New.CleanUp.ReferenceOTU715	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU871	1.72304753249555	0.74586849675898	0.803385577247503	0.928406630492941	0.353196680426412	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU873	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU291	1.49330786149615	-0.700650269836646	0.77290843452821	-0.906511351845097	0.364665259164568	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU2513	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU674	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
New.CleanUp.ReferenceOTU3184	1.60817769699585	0.628319598031421	0.805227815420285	0.780300414365929	0.435214068972005	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU3208	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU3205	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU827	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU3141	1.60817769699585	0.627116972670941	0.808895091780389	0.775276026574284	0.438176572175736	NA	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__
New.CleanUp.ReferenceOTU2415	1.49330786149615	0.498537097803333	0.807004707971608	0.617762316475696	0.536732027176341	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU2410	1.83791736799526	0.84880586857947	0.811624995139492	1.04581040956432	0.295648574150648	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2412	1.37843802599644	0.353554752305432	0.808942376472206	0.437058018702497	0.662069272064714	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2418	2.41226654549377	1.24683282062559	0.846933012332983	1.47217407099415	0.14097387738053	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU2419	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1177	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528594	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU214	1.72304753249555	-1.01386326112617	0.774999336265555	-1.30821177991147	0.190801487653089	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacteriaceae; s__GX48
New.CleanUp.ReferenceOTU671	2.29739670999407	1.19384372073104	0.819192663580436	1.45734181201419	0.145022050523316	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
